timestamp,location_id,traffic_volume,avg_vehicle_speed,vehicle_count_cars,vehicle_count_trucks,vehicle_count_bikes,weather_condition,temperature,humidity,accident_reported,signal_status,hour,minute,day_of_week,is_peak_hour,queue_length,vehicle_density,congestion_index,heavy_vehicle_ratio,bike_ratio,weather_impact,weather_Cloudy,weather_Foggy,weather_Rainy,weather_Sunny,weather_Windy,signal_Green,signal_Red,signal_Yellow
2024-01-01 10:41:00,1.0,0.1972573839662447,0.9821519544793033,0.7167235494880546,0.29292929292929293,0.08163265306122448,Foggy,0.6874330388478584,0.6841588065272399,0,Green,0.43478260869565216,0.6949152542372882,0.0,1.0,0.04757725038155558,0.6472361809045226,0.047577232469857594,0.05222059952824891,0.00859786411510557,0.576187143414588,False,True,False,False,False,True,False,False
2024-01-02 00:06:00,1.0,0.9609704641350211,0.6730931413322877,0.5597269624573379,0.4141414141414142,0.4693877551020408,Foggy,0.2666425287890864,0.0034953429567269323,1,Red,0.0,0.1016949152542373,1.0,0.0,0.3149809955926277,0.5396984924623116,0.3149808897763646,0.08754390832209451,0.05862146137883841,0.06912618563745004,False,True,False,False,False,False,True,False
2024-01-02 08:28:00,0.25,0.42194092827004215,0.7953826098181506,0.19453924914675766,0.08080808080808081,0.1020408163265306,Windy,0.1166927768904133,0.11696125005545754,0,Red,0.34782608695652173,0.4745762711864407,1.0,1.0,0.12300603418060793,0.16582914572864324,0.1230059907410685,0.04823078871079636,0.035982481548626793,0.060225109646401626,False,False,False,False,True,False,True,False
2024-01-02 08:23:00,0.75,0.20780590717299577,0.006632431792821913,0.9783845278725825,0.686868686868687,0.8571428571428571,Windy,0.32674397666756255,0.3444266523823405,0,Red,0.34782608695652173,0.3898305084745763,1.0,1.0,0.23597442209691002,0.9557788944723619,0.2359744242441479,0.08447696048421043,0.06228240684993056,0.21731666322201118,False,False,False,False,True,False,True,False
2024-01-01 22:41:00,0.5,0.5801687763713079,0.3373412046270612,0.5847554038680318,0.020202020202020204,0.2857142857142857,Windy,0.08654679698222395,0.6521609420188088,0,Red,0.9565217391304348,0.6949152542372882,0.0,0.0,0.29412527782989667,0.5135678391959799,0.29412520464505365,0.004472309636553619,0.03736944380798304,0.18929377513725323,False,False,False,False,True,False,True,False
2024-01-01 00:26:00,0.5,0.3175105485232067,0.6883002238947423,0.4709897610921501,0.33333333333333337,0.8775510204081632,Rainy,0.5043180812098029,0.9578746689301341,0,Green,0.0,0.4406779661016949,0.0,0.0,0.10397610140637893,0.4733668341708543,0.10397606657146595,0.07958080371342577,0.12377974016785659,0.5927155012165602,False,False,True,False,False,True,False,False
2024-01-01 02:52:00,0.25,0.7056962025316454,0.2537976427500487,0.21387940841865755,0.4747474747474748,0.2857142857142857,Sunny,0.6895696507430877,0.3919558367121607,0,Green,0.08695652173913043,0.8813559322033898,0.0,0.0,0.4079673040720361,0.2311557788944724,0.40796721680110704,0.21488699239620207,0.07640592455028203,0.4079313247299282,False,False,False,True,False,True,False,False
2024-01-01 03:18:00,1.0,0.17194092827004218,0.9748121339994061,0.4118316268486916,0.4747474747474748,0.7959183673469387,Windy,0.851268958929329,0.6587027432390793,1,Red,0.13043478260869565,0.3050847457627119,0.0,0.0,0.041592695476682776,0.43115577889447243,0.04159267985924166,0.12351410655621199,0.12234044064829938,0.6624461208158419,False,False,False,False,True,False,True,False
2024-01-01 06:46:00,0.0,0.42932489451476785,0.696058243090634,0.5039817974971559,0.8383838383838385,0.5918367346938775,Rainy,0.5626577497298826,0.5653547415898668,0,Yellow,0.2608695652173913,0.7796610169491526,0.0,0.0,0.13862709517650776,0.5386934673366834,0.1386270483633292,0.1775312478870128,0.07404256263459744,0.43663669226589685,False,False,True,False,False,False,False,True
2024-01-01 19:55:00,0.0,0.300632911392405,0.23910967139866224,0.046643913538111495,0.26262626262626265,0.5918367346938775,Rainy,0.512121078045195,0.3563824572562063,0,Green,0.8260869565217391,0.9322033898305084,0.0,1.0,0.18732432673852475,0.07738693467336685,0.18732428938392484,0.2756638941906869,0.367021298147467,0.30642259706184094,False,False,True,False,False,True,False,False
2024-01-01 11:47:00,0.5,0.27320675105485226,0.5334076439019497,0.7508532423208191,0.010101010101010102,0.4897959183673469,Sunny,0.7497702661633663,0.6404853708123628,0,Yellow,0.4782608695652174,0.7966101694915254,0.0,0.0,0.10843425691744173,0.6693467336683417,0.1084342241522827,0.0017445179503100903,0.049977371857873404,0.5887146414441046,False,False,False,True,False,False,False,True
2024-01-02 06:54:00,0.0,0.561181434599156,0.12849252830303282,0.7030716723549488,0.020202020202020204,0.5510204081632653,Windy,0.2723673807569588,0.5108404780580635,0,Yellow,0.2608695652173913,0.9152542372881356,1.0,0.0,0.4201771902065515,0.6311557788944724,0.42017713371214943,0.003687811556146133,0.05942774066378392,0.25254293123851834,False,False,False,False,True,False,False,True
2024-01-02 03:13:00,0.25,0.45780590717299574,0.2542380790667583,0.7963594994311718,0.25252525252525254,0.08163265306122448,Windy,0.7681293868925252,0.2646561579808755,0,Green,0.13043478260869565,0.22033898305084745,1.0,0.0,0.26963579606763405,0.71356783919598,0.2696357391097104,0.041050906408325455,0.007840241920151304,0.3660088896409992,False,False,False,False,True,True,False,False
2024-01-01 22:36:00,0.5,0.8628691983122362,0.337562858796717,0.0875995449374289,0.38383838383838387,0.02040816326530612,Foggy,0.3603439820775927,0.4787126881605309,0,Red,0.9565217391304348,0.6101694915254238,0.0,0.0,0.43188236908605016,0.09748743718592964,0.4318822607492345,0.34364436114176855,0.010794744200010987,0.2868398045858713,False,True,False,False,False,False,True,False
2024-01-01 20:11:00,0.5,0.8175105485232067,0.53181624573983,0.8612059158134243,0.393939393939394,0.8571428571428571,Windy,0.0559567747172548,0.20970318484952422,0,Green,0.8695652173913043,0.1864406779661017,0.0,1.0,0.3145207682965798,0.8231155778894473,0.3145206715345053,0.05590387082179397,0.07186431548439647,0.06285535303052925,False,False,False,False,True,True,False,False
2024-01-01 01:04:00,0.25,0.060126582278481014,0.5471283130258963,0.378839590443686,0.7272727272727273,0.9795918367346939,Foggy,0.900083104245361,0.6370313091371635,0,Red,0.043478260869565216,0.06779661016949153,0.0,0.0,0.0273297380833368,0.43618090452261316,0.027329730424050524,0.18721296097603277,0.14898117088654805,0.6775347789338205,False,True,False,False,False,False,True,False
2024-01-02 07:41:00,1.0,0.9198312236286919,0.8862970101623892,0.8577929465301479,0.6262626262626263,0.36734693877551017,Windy,0.9959067738918967,0.52231804253941,0,Yellow,0.30434782608695654,0.6949152542372882,1.0,1.0,0.24634448923449523,0.8190954773869348,0.24634439904848957,0.08928908641307297,0.0309432499241784,0.6502304153344649,False,False,False,False,True,False,False,True
2024-01-01 14:47:00,1.0,0.9272151898734177,0.777116186175428,0.26848691695108073,0.38383838383838387,0.061224489795918366,Foggy,0.6906033576813984,0.41149030664470965,0,Red,0.6086956521739131,0.7966101694915254,0.0,0.0,0.27416921717437875,0.2592964824120603,0.2741691206641742,0.15735904033041664,0.01482914413857026,0.41977097327570956,False,True,False,False,False,False,True,False
2024-01-02 00:45:00,0.0,0.8428270042194091,0.12616568419819807,0.7463026166097838,0.25252525252525254,0.4897959183673469,Windy,0.7228951733923283,0.9447269625623422,0,Red,0.0,0.7627118644067796,1.0,0.0,0.6228533164524183,0.6894472361809045,0.6228532322160819,0.0424098329465469,0.048598685756672574,0.7543893318287307,False,False,False,False,True,False,True,False
2024-01-01 05:23:00,0.0,0.5189873417721518,0.616121312885031,0.9021615472127418,0.30303030303030304,0.1020408163265306,Windy,0.30008288521815457,0.7007067347616895,0,Yellow,0.21739130434782608,0.3898305084745763,0.0,0.0,0.1824248756712403,0.8130653266331659,0.18242481658767437,0.04351008813362372,0.008656163336300765,0.3383157279864948,False,False,False,False,True,False,False,True
2024-01-02 02:35:00,1.0,0.07172995780590717,0.8161073147383894,0.13879408418657566,0.4545454545454546,0.9999999999999999,Windy,0.922933336747574,0.6397364919267017,0,Red,0.08695652173913043,0.5932203389830508,1.0,0.0,0.02082089727699583,0.19798994974874373,0.020820890092609904,0.2345119932775456,0.30481431182268964,0.6932645731232487,False,False,False,False,True,False,True,False
2024-01-01 15:11:00,0.5,0.931434599156118,0.547402758436366,0.9510807736063709,0.5252525252525253,0.6326530612244897,Rainy,0.5353348172427228,0.838980680628592,0,Red,0.6521739130434783,0.1864406779661017,0.0,0.0,0.3510234976999474,0.9045226130653267,0.35102338834860053,0.06810865631994747,0.04846713994562899,0.5575188886591121,False,False,True,False,False,False,True,False
2024-01-01 22:48:00,0.75,0.35021097046413496,0.1410116812898664,0.37656427758816835,0.9393939393939394,0.6122448979591836,Rainy,0.4337978328233157,0.5559202980263769,0,Red,0.9565217391304348,0.8135593220338984,0.0,0.0,0.26323809570734547,0.43718592964824127,0.26323805895191277,0.24130657937007802,0.09291679039092866,0.3594003456751702,False,False,True,False,False,False,True,False
2024-01-01 12:16:00,0.0,0.5928270042194093,0.20100779338715147,0.1353811149032992,0.5656565656565657,0.5306122448979591,Cloudy,0.611142543036642,0.029690083013322432,0,Green,0.5217391304347826,0.2711864406779661,0.0,0.0,0.3805885562108011,0.1829145728643216,0.3805884860259325,0.311645097460278,0.1727159120846752,0.17555401986417132,True,False,False,False,False,True,False,False
2024-01-01 16:12:00,1.0,0.8723628691983122,0.6004808069994372,0.8771331058020477,0.32323232323232326,0.26530612244897955,Windy,0.8840328894533926,0.6327317689048622,0,Green,0.6956521739130435,0.2033898305084746,0.0,0.0,0.30955009926202104,0.8010050251256282,0.3095499994537523,0.047076943835492754,0.022829077656274396,0.6648844758612691,False,False,False,False,True,True,False,False
2024-01-01 12:09:00,0.0,0.6582278481012658,0.41532133357777246,0.4425483503981797,0.0,0.7142857142857142,Sunny,0.7986260498015929,0.9639475776971838,0,Green,0.5217391304347826,0.15254237288135594,0.0,0.0,0.2960978918713334,0.407035175879397,0.2960978101449296,0.0,0.11572744372283408,0.8248710843886066,False,False,False,True,False,True,False,False
2024-01-01 14:14:00,0.75,0.9430379746835442,0.12783254274130373,0.5870307167235495,0.27272727272727276,0.08163265306122448,Windy,0.5565181296179664,0.6537614080177749,0,Green,0.6086956521739131,0.23728813559322035,0.0,0.0,0.6916241458834627,0.5306532663316583,0.6916240510397161,0.05856595955822367,0.010356862739024898,0.47821290809819705,False,False,False,False,True,True,False,False
2024-01-01 04:02:00,0.0,0.49156118143459904,0.29002904088114245,0.8623435722411832,0.26262626262626265,0.9591836734693877,Foggy,0.7500791399179323,0.08219971430092587,0,Green,0.17391304347826086,0.03389830508474576,0.0,0.0,0.2710408516107816,0.8160804020100503,0.27104078969494616,0.037575809761457725,0.08108109187918812,0.24688922406927413,False,True,False,False,False,True,False,False
2024-01-01 06:24:00,1.0,0.9957805907172995,0.9775458851060214,0.8179749715585893,0.19191919191919193,0.6122448979591836,Cloudy,0.5688735229881139,0.6819601997930709,0,Red,0.2608695652173913,0.4067796610169492,0.0,0.0,0.2471454604805198,0.7527638190954774,0.2471453675108005,0.029654591344309846,0.05589157235476189,0.5003544150839125,True,False,False,False,False,False,True,False
2024-01-01 13:21:00,0.5,0.7331223628691982,0.05423907489381913,0.59613196814562,0.09090909090909091,0.36734693877551017,Cloudy,0.06297634903115285,0.5928326457382207,0,Red,0.5652173913043478,0.3559322033898305,0.0,0.0,0.6484691695157432,0.5346733668341709,0.6484691262509288,0.01938523004881233,0.04627939629051995,0.16018359805821428,True,False,False,False,False,False,True,False
2024-01-01 23:08:00,0.5,0.47679324894514763,0.43445415431639156,0.3139931740614334,0.8383838383838385,0.7346938775510203,Cloudy,0.9909468009479407,0.5537532702375239,0,Red,1.0,0.13559322033898305,0.0,0.0,0.21104195019570685,0.37788944723618095,0.2110418910999178,0.24597702855560136,0.12735197642371554,0.670817734164596,True,False,False,False,False,False,True,False
2024-01-01 20:26:00,0.5,0.4546413502109704,0.26232501114182516,0.3481228668941979,0.7575757575757577,0.9999999999999999,Rainy,0.29777112549502033,0.6032523157797967,0,Green,0.8695652173913043,0.4406779661016949,0.0,1.0,0.26404126707295095,0.4130653266331659,0.264041210272259,0.20498085751383538,0.1598581756438136,0.3005846446743746,False,False,True,False,False,True,False,False
2024-01-01 10:06:00,0.75,0.2194092827004219,0.9518671794011392,0.0204778156996587,0.787878787878788,0.9591836734693877,Foggy,0.8910702890858329,0.17411613185063257,0,Green,0.43478260869565216,0.1016949152542373,0.0,1.0,0.05468297483372993,0.12462311557788947,0.05468295445230274,0.5885339727787493,0.4233129188151584,0.35377649158699487,False,True,False,False,False,True,False,False
2024-01-01 17:37:00,0.75,0.2373417721518987,0.34692238379651075,0.1706484641638225,0.11111111111111112,0.3469387755102041,Windy,0.27131903928697293,0.15391581648387098,0,Red,0.7391304347826086,0.6271186440677966,0.0,1.0,0.12489836139815513,0.15979899497487438,0.124898330862492,0.06832695057213242,0.12604772305583176,0.12422104475721335,False,False,False,False,True,False,True,False
2024-01-01 06:13:00,0.5,0.25421940928270037,0.7337717469813448,0.8407281001137656,0.48484848484848486,0.4897959183673469,Foggy,0.24231562735553774,0.6933651271439647,0,Green,0.2608695652173913,0.22033898305084745,0.0,0.0,0.07951584786325076,0.7959798994974875,0.07951582069656633,0.0710402979127065,0.04239957549407788,0.29889669768583704,False,True,False,False,False,True,False,False
2024-01-01 03:00:00,0.0,0.07594936708860758,0.9552743331831494,0.9840728100113765,0.6666666666666667,0.18367346938775508,Rainy,0.3325243514281154,0.8232254881915748,0,Yellow,0.13043478260869565,0.0,0.0,0.0,0.018066510879295932,0.9256281407035176,0.01806650417025109,0.08455460472267115,0.013763299723653573,0.40688427357573564,False,False,True,False,False,False,False,True
2024-01-01 14:38:00,1.0,0.5443037974683543,0.21966141872455458,0.01137656427758817,0.42424242424242425,0.6326530612244897,Windy,0.40469508771617574,0.7948506815531713,0,Yellow,0.6086956521739131,0.6440677966101694,0.0,0.0,0.33856350670641056,0.06432160804020101,0.3385634408585035,0.5015065264690685,0.44185087839910914,0.4455242293881446,False,False,False,False,True,False,False,True
2024-01-02 04:07:00,0.5,0.7320675105485231,0.44124757392145286,0.8828213879408419,0.4040404040404041,0.6530612244897959,Foggy,0.28503794400641475,0.36354741320884254,0,Green,0.17391304347826086,0.11864406779661017,1.0,0.0,0.31689372176039554,0.8331658291457287,0.31689363172573976,0.05667673540297739,0.054122960451078755,0.2055606432648878,False,True,False,False,False,True,False,False
2024-01-02 06:05:00,0.25,0.8122362869198311,0.618821421417512,0.5483503981797497,0.14141414141414144,0.22448979591836732,Cloudy,0.9672703815919963,0.27300261443941454,0,Red,0.2608695652173913,0.0847457627118644,1.0,0.0,0.2826452613453545,0.4904522613065327,0.2826451692569164,0.03267247075345047,0.030643146497546177,0.4531156647811414,True,False,False,False,False,False,True,False
2024-01-01 20:02:00,0.5,0.6888185654008439,0.6816044905585502,0.6530147895335608,0.4747474747474748,0.8571428571428571,Cloudy,0.2553763105148465,0.21970700430957968,1,Yellow,0.8695652173913043,0.03389830508474576,0.0,1.0,0.22447272796769702,0.6472361809045226,0.22447265239150402,0.08463338544233444,0.09027757320860848,0.14166460888949992,True,False,False,False,False,False,False,True
2024-01-01 13:17:00,0.25,0.5854430379746834,0.8640101141915831,0.2104664391353811,0.7272727272727273,0.04081632653061224,Rainy,0.5253923042619719,0.4733701585613803,0,Red,0.5652173913043478,0.288135593220339,0.0,0.0,0.1598078187044825,0.2412060301507538,0.15980776069759514,0.3173897105372617,0.010523908720640808,0.3701559193265018,False,False,True,False,False,False,True,False
2024-01-01 23:00:00,0.0,0.2816455696202531,0.11716891348101482,0.6006825938566552,0.5151515151515152,0.8775510204081632,Cloudy,0.34923443166594853,0.3605751985418738,0,Red,1.0,0.0,0.0,0.0,0.22815152656495546,0.6060301507537689,0.22815149965691736,0.09770115703441103,0.09832970052976209,0.23387176823489883,True,False,False,False,False,False,True,False
2024-01-01 21:06:00,0.5,0.8639240506329113,0.3823114007263444,0.11604095563139932,0.4040404040404041,0.8979591836734693,Windy,0.7591367740599748,0.6419482844722739,0,Green,0.9130434782608695,0.1016949152542373,0.0,0.0,0.4044611528693174,0.16783919597989952,0.4044610450181611,0.238812643244783,0.31357160634386955,0.5953016059052093,False,False,False,False,True,True,False,False
2024-01-02 03:29:00,0.75,0.5443037974683543,0.2007134269312182,0.05233219567690557,0.15151515151515152,0.4897959183673469,Windy,0.7621430111296101,0.591432693730817,0,Red,0.13043478260869565,0.4915254237288136,1.0,0.0,0.35108492880826575,0.06633165829145729,0.3510848643375706,0.175697865040269,0.33556232670429714,0.5658575080941899,False,False,False,False,True,False,True,False
2024-01-01 17:08:00,0.75,0.37130801687763715,0.5566273716648268,0.41638225255972694,0.7171717171717172,0.14285714285714285,Foggy,0.4175549728260464,0.2993845271732638,0,Yellow,0.7391304347826086,0.13559322033898305,0.0,1.0,0.14129403047689273,0.42713567839195987,0.14129398670709872,0.18819363224017885,0.02214783838914692,0.23849433442151732,False,True,False,False,False,False,False,True
2024-01-02 00:42:00,0.5,0.1972573839662447,0.9030993224349949,0.4493742889647326,0.3535353535353536,0.3469387755102041,Sunny,0.24900337493407915,0.27940088366767424,0,Yellow,0.0,0.711864406779661,1.0,0.0,0.0515523707752395,0.43015075376884426,0.05155235190217165,0.09217554627992998,0.05344207685462773,0.15988217256025697,False,False,False,True,False,False,False,True
2024-01-02 03:45:00,1.0,0.6962025316455696,0.9960914031744513,0.2457337883959044,0.9595959595959597,0.4897959183673469,Foggy,0.02749964400081628,0.7580855890584874,0,Yellow,0.13043478260869565,0.7627118644067796,1.0,0.0,0.1697488998955507,0.3175879396984925,0.16974883571857194,0.32912419179737584,0.09925083568187638,0.17727314970193134,False,True,False,False,False,False,False,True
2024-01-01 19:37:00,0.0,0.7563291139240506,0.7621868721797048,0.9840728100113765,0.8787878787878789,0.7346938775510203,Foggy,0.6336718029562827,0.5728095342066182,0,Yellow,0.8260869565217391,0.6271186440677966,0.0,1.0,0.22705849142848789,0.9738693467336684,0.2270584120564501,0.10615080251834522,0.0524316180208785,0.48099613995464297,False,True,False,False,False,False,False,True
2024-01-01 17:40:00,0.0,0.501054852320675,0.278121350724608,0.18657565415244595,0.6767676767676768,0.3061224489795918,Windy,0.6510728344380685,0.233045788428627,0,Yellow,0.7391304347826086,0.6779661016949152,0.0,1.0,0.28167955243662424,0.22814070351758794,0.28167948955118405,0.30978309569132784,0.0827867630051369,0.3006791018075622,False,False,False,False,True,False,False,True
2024-01-02 05:53:00,0.5,0.10864978902953587,0.8108027185350911,0.2753128555176336,0.7777777777777778,0.5918367346938775,Rainy,0.6730717644154169,0.7456908364265629,0,Green,0.21739130434782608,0.8983050847457628,1.0,0.0,0.03154488492653801,0.33065326633165837,0.03154487392987573,0.2573400970175574,0.11569150298479383,0.6023136485388701,False,False,True,False,False,True,False,False
2024-01-01 00:13:00,0.25,0.2763713080168776,0.7373838721070384,0.6359499431171786,0.30303030303030304,0.8775510204081632,Cloudy,0.42889377829679914,0.9101112041859805,1,Green,0.0,0.22033898305084745,0.0,0.0,0.08596853966185045,0.6160804020100503,0.08596851020181626,0.056589807678705084,0.09682157631163879,0.513112984207091,True,False,False,False,False,True,False,False
2024-01-01 02:07:00,0.75,0.5791139240506329,0.9954345167833326,0.3151308304891922,0.8787878787878789,0.24489795918367346,Rainy,0.10668703232788285,0.31773779507205646,0,Green,0.08695652173913043,0.11864406779661017,0.0,0.0,0.1410024792639912,0.3587939698492463,0.1410024259632218,0.2702020386312617,0.04448743279018411,0.11122326089884951,False,False,True,False,False,True,False,False
2024-01-01 03:07:00,0.0,0.9810126582278479,0.05755338459414561,0.70193401592719,0.9191919191919192,0.08163265306122448,Cloudy,0.5197179261183924,0.25647922004406454,0,Red,0.13043478260869565,0.11864406779661017,0.0,0.0,0.8502422005324063,0.6964824120603016,0.8502421392749901,0.15289555896270438,0.008022324038760253,0.2609243657963023,True,False,False,False,False,False,True,False
2024-01-01 06:12:00,0.25,0.009493670886075951,0.7851798587866546,0.7610921501706485,0.787878787878788,0.32653061224489793,Cloudy,0.05207568344042285,0.8645553775123589,0,Yellow,0.2608695652173913,0.2033898305084746,0.0,0.0,0.003592054567599451,0.7477386934673367,0.0035920536307545957,0.12251729530409056,0.02999918876933728,0.21941655453714246,True,False,False,False,False,False,False,True
2024-01-01 18:21:00,0.0,0.47784810126582267,0.9406387407459368,0.6860068259385665,0.4040404040404041,0.36734693877551017,Sunny,0.40942957669885743,0.8357288465870092,0,Yellow,0.7826086956521738,0.3559322033898305,0.0,1.0,0.12168083765334822,0.6452261306532664,0.12168079239057647,0.07223995032915158,0.03880401667641804,0.46642109392660824,False,False,False,True,False,False,False,True
2024-01-01 19:05:00,0.75,0.5791139240506329,0.5614299300837262,0.26962457337883955,0.3535353535353536,0.6122448979591836,Windy,0.8124002903265204,0.9247307746219229,0,Green,0.8260869565217391,0.0847457627118644,0.0,1.0,0.21645148006397602,0.2844221105527639,0.21645141230360818,0.1336831667628916,0.136778131076667,0.8102747089997155,False,False,False,False,True,True,False,False
2024-01-01 19:57:00,1.0,0.3364978902953586,0.7738828780118748,0.8953356086461889,0.23232323232323235,0.8163265306122448,Rainy,0.8195949332291295,0.09945942293882382,0,Yellow,0.8260869565217391,0.9661016949152542,0.0,1.0,0.10042452928462069,0.835175879396985,0.10042449420764317,0.03251420533376458,0.06749817481721344,0.2796396438449057,False,False,True,False,False,False,False,True
2024-01-01 08:41:00,0.0,0.2478902953586498,0.7470701857253871,0.22639362912400454,0.6565656565656566,0.7959183673469387,Rainy,0.864932976225453,0.8286312521784656,0,Green,0.34782608695652173,0.6949152542372882,0.0,1.0,0.07644063896873621,0.285427135678392,0.0764406126947214,0.24750010443311304,0.17726107019875484,0.7853522174562766,False,False,True,False,False,True,False,False
2024-01-01 16:50:00,0.0,0.11392405063291139,0.9287938291588204,0.6370875995449374,0.6161616161616162,0.2040816326530612,Rainy,0.8608232691846252,0.32139967167287287,0,Yellow,0.6956521739130435,0.847457627118644,0.0,0.0,0.028598389462353612,0.6150753768844222,0.028598378931200107,0.11524269487682709,0.02255123343468054,0.44183001269270283,False,False,True,False,False,False,False,True
2024-01-01 01:41:00,0.0,0.6824894514767932,0.5389728299035906,0.149032992036405,0.48484848484848486,0.36734693877551017,Sunny,0.340552649770633,0.2892511118316121,0,Red,0.043478260869565216,0.6949152542372882,0.0,0.0,0.2611743503577628,0.17889447236180905,0.26117426973707547,0.27204832053169986,0.12177665680605662,0.20173967005122076,False,False,False,True,False,False,True,False
2024-01-01 17:59:00,0.25,0.9440928270042193,0.004843136684548666,0.4857792946530148,0.30303030303030304,0.08163265306122448,Windy,0.3803902999173557,0.296883499717977,0,Yellow,0.7391304347826086,1.0,0.0,1.0,0.9491881442687763,0.44422110552763827,0.9491881393245244,0.076708013316702,0.012208609468835034,0.22164535327417925,False,False,False,False,True,False,False,True
2024-01-01 08:31:00,0.75,0.1561181434599156,0.20997775503562355,0.9340159271899886,0.14141414141414144,0.4081632653061224,Rainy,0.32172129641982466,0.7830755515715984,0,Red,0.34782608695652173,0.5254237288135594,0.0,1.0,0.11113470630171188,0.8402010050251257,0.1111346870831103,0.019678162533727405,0.033556235482761564,0.38383093843558747,False,False,True,False,False,False,True,False
2024-01-01 22:16:00,0.25,0.6339662447257384,0.33202512855286836,0.13765642775881684,0.7676767676767677,0.1020408163265306,Foggy,0.850960306731257,0.38429757190472846,0,Red,0.9565217391304348,0.2711864406779661,0.0,0.0,0.32304315614275964,0.18391959798994975,0.3230430762565815,0.4210417517704088,0.03306498317610292,0.47942644280382385,False,True,False,False,False,False,True,False
2024-01-01 12:47:00,1.0,0.7225738396624471,0.30896800765944377,0.3890784982935153,0.9090909090909092,0.8571428571428571,Foggy,0.7714774772882125,0.6131057238432946,0,Green,0.5217391304347826,0.7966101694915254,0.0,0.0,0.3802887866978199,0.4572864321608041,0.38028869588182895,0.2240681442845343,0.12481696792729888,0.5848020845171751,False,True,False,False,False,True,False,False
2024-01-01 13:47:00,0.75,0.5179324894514767,0.6428041541779532,0.38452787258248006,0.06060606060606061,0.7346938775510203,Rainy,0.058934049450986126,0.07795441992000884,0,Red,0.5652173913043478,0.7966101694915254,0.0,0.0,0.176687331936884,0.36281407035175883,0.1766872738165786,0.01844827712499997,0.1321276754202124,0.031705895604873996,False,False,True,False,False,False,True,False
2024-01-01 02:51:00,0.0,0.22679324894514766,0.8086085308698304,0.33447098976109213,0.696969696969697,0.7346938775510203,Windy,0.5418666021319412,0.4246535401510929,0,Red,0.08695652173913043,0.864406779661017,0.0,0.0,0.0654896448359164,0.3819095477386935,0.06548962171922984,0.20253478489547466,0.12613620579474857,0.3542395134838251,False,False,False,False,True,False,True,False
2024-01-02 04:02:00,0.5,0.6529535864978903,0.4594401532147656,0.34243458475540384,0.16161616161616163,0.7959183673469387,Cloudy,0.7560977718768169,0.0005209732448174798,0,Yellow,0.17391304347826086,0.03389830508474576,1.0,0.0,0.27663822062034177,0.3386934673366835,0.2766381407508521,0.05233553785974817,0.15227480298952256,0.1984551010884437,True,False,False,False,False,False,False,True
2024-01-01 01:02:00,1.0,0.8554852320675105,0.8796338477001732,0.08873720136518772,0.9797979797979799,0.3061224489795918,Foggy,0.8775691233818528,0.40139966421549866,0,Red,0.043478260869565216,0.03389830508474576,0.0,0.0,0.23041743175831503,0.17185929648241208,0.23041734759715218,0.5680897906820953,0.10486323208857964,0.5035836278017266,False,True,False,False,False,False,True,False
2024-01-02 04:54:00,1.0,0.9936708860759492,0.8226812460305118,0.06484641638225255,0.393939393939394,0.7755102040816326,Cloudy,0.9294027128618483,0.14869667864948033,0,Red,0.17391304347826086,0.9152542372881356,1.0,0.0,0.2816028000000333,0.11557788944723618,0.2816026991113162,0.31146440655515495,0.3622547954877378,0.34953055606202366,True,False,False,False,False,False,True,False
2024-01-01 11:05:00,0.0,0.9641350210970464,0.04850230352972129,0.24232081911262796,0.19191919191919193,0.5102040816326531,Rainy,0.46139566163171747,0.2183704153595717,0,Green,0.4782608695652174,0.0847457627118644,0.0,0.0,0.8562669091483676,0.2391959798994975,0.8562668562152083,0.0843603517410056,0.1324986702300964,0.21995318298982372,False,False,True,False,False,True,False,False
2024-01-01 06:55:00,1.0,0.9767932489451475,0.6723015379041516,0.4846416382252559,0.15151515151515152,0.9183673469387754,Rainy,0.5360193503900108,0.5465515110670529,0,Yellow,0.2608695652173913,0.9322033898305084,0.0,0.0,0.3203889872498367,0.46934673366834173,0.3203888796505153,0.03645904589252261,0.13056094477488672,0.4121587423955082,False,False,True,False,False,False,False,True
2024-01-01 01:25:00,0.0,0.8902953586497889,0.20492636897773397,0.6780432309442548,0.595959595959596,0.24489795918367346,Windy,0.6501299384438786,0.7455588718672534,0,Green,0.043478260869565216,0.423728813559322,0.0,0.0,0.5584930234003317,0.6512562814070352,0.5584929178379879,0.10562332476882176,0.025643411314924487,0.5870345363140637,False,False,False,False,True,True,False,False
2024-01-02 07:53:00,0.5,0.2194092827004219,0.024447165650286373,0.8623435722411832,0.3535353535353536,0.8979591836734693,Sunny,0.5668436984936469,0.37911973172719626,0,Green,0.30434782608695654,0.8983050847457628,1.0,1.0,0.23411574912636035,0.8221105527638192,0.23411574523696574,0.05022868206790659,0.07537427454937043,0.3430719291106302,False,False,False,True,False,True,False,False
2024-01-01 08:39:00,0.5,0.681434599156118,0.7868414859959713,0.1626848691695108,0.7474747474747475,0.6326530612244897,Cloudy,0.125714161492731,0.27253677681856947,0,Green,0.34782608695652173,0.6610169491525424,0.0,1.0,0.19986197830858551,0.23015075376884422,0.19986190777116172,0.3395951468756314,0.16981583281887574,0.10682419453292408,True,False,False,False,False,True,False,False
